translated	text
0	이 외무상은 이어 “우려스러운 것은 미국 내에서 수뇌부의 의도와 달리 낡은 것에로 되돌아가려는 시도들이 짓궂게 계속 표출되고 있다는 것”이라고 주장했다.
1	리 총리는 ""문제가 되는 것은 미국 정부가 원상복귀하려는 미국 정부의 시도가 정권의 의도에 반해 장난스럽게 표현되고 있다는 점"이라고 말했다.
0	이 외무상은 “심지어 올해 9월에 맞이하는 공화국 창건 70돌 경축행사에 다른 나라들이 고위급 대표단을 보내지 말도록 압력을 가하는 온당치 못한 움직임까지 나타나고 있다”고 했다.
1	리 외무상은 “더군다나 오는 9월 건국 70주년 기념일에 고위급 대표단을 보내지 말라고 다른 나라에 압력을 가하는 부적절한 움직임이 있다”고 말했다.
0	이 외무상은 “북·미 공동성명이 미국 국내 정치의 희생물이 되어 수뇌분들의 의도와 다른 역풍이 생겨나는 것을 허용하지 말아야 한다”고 덧붙였다.
1	리 외무상은 “북미 공동성명이 미국 국내정치의 희생양이 되어 북한 지도자들의 의도와 다른 반발을 불러일으키는 일이 있어서는 안 된다”고 덧붙였다.
0	이 외무상의 ARF 연설은 마이크 폼페이오 미 국무장관의 지난달 3차 방북 직후 북한 외무성이 내놓은 성명의 연장선에 있다.
1	리 장관의 ARF 연설은 지난달 마이크 폼페이오 미 국무장관의 세 번째 방북 직후 북한 외무성이 발표한 성명의 연장선이다.
0	당시 외무성은 폼페이오 장관이 핵 프로그램 리스트와 비핵화 시간표 제출을 요구한 데 대해 “강도적”이라는 표현을 동원해 맹비난했었다.
1	“당시 외교부는 폼페이오 장관이 핵 프로그램 목록과 비핵화 일정을 제출하라는 폼페이오 장관의 요구에 대해 '도둑질'이라는 표현으로 맹비난했다"고 말했다.
0	이 영상은 언어가 서툰 작가들을 대신해 작가의 어머니들이 대변인 역할을 하고 있는 점이 눈길을 사로 잡는다.
1	"언어가 서툰 작가들의 어머니가 작가를 대신해 대변인 역할을 하고 있다는 점이 눈길을 끈다."
0	"양손을 머리 뒤 쪽으로 들고 머리카락을 움켜쥐려고하자, 그 순간 식당 주인이 얼굴을 붉히며 달려왔다고 했습니다."
1	“머리 뒤로 손을 잡고 머리카락을 잡으려 하자 식당 주인이 얼굴을 붉히며 달려왔다고 합니다.”
0	"낮 기온은 서울이 35도, 춘천이 36도, 인천이 34도, 수우너 35도, 대전 36도, 대구 39도, 부산 35도, 제주 33도를 기록할 전망입니다."
1	낮 기온은 서울 35도, 춘천 36도, 인천 34도, 수원 34도, 대전 36도, 대구 39도, 부산 35도, 제주 33도가 될 것으로 예상된다.
0	월요일인 내일도 동풍의 영향으로 강원영동과 경북동해안은 흐리고 가끔 비가 오는 곳이 있겠고 오후엔 소강상태를 보이는 곳이 있겠습니다.
1	"내일 월요일 강원도 영동과 경상북도 해안은 흐리고 일부 지역은 비가 오다가 오후부터 그치겠습니다."
0	양산을 사용해 햇빛을 차단할 시 체감 온도가 최대 7도까지 내려갈 수 있으며 두피 화상을 방지할 수 있다.
1	“양산을 이용하여 태양을 차단하면 온도지수를 최대 7도까지 낮출 수 있어 두피 화상을 예방할 수 있습니다.”
0	이 영상은 이재명 경기도지사 부인인 김혜경씨와 이 도지사의 친형 고(故)이재선씨의 딸로 추정되는 여성의 통화 녹취록이 담겼다.
1	영상에는 이재명 경기도지사 부인 김혜경 씨와 이 지사의 친오빠 이재순 씨의 딸로 추정되는 여성과의 통화 녹취가 담겨 있다”고 말했다.
0	앞서 지난 5월 이재명 도지사의 친형인 故 이재선씨의 딸 이주영씨는 자신의 SNS에 이 도지사가 자신의 아버지를 정신병원에 강제 입원시켰다는 주장을 펼친 바 있다.
1	“이재명 도지사의 동생인 고 이재순 씨의 딸 이주영 씨는 앞서 지난 5월 자신의 SNS를 통해 이 씨가 아버지를 정신병원에 강제 입원시켰다고 주장했다.
0	이후 6월에는 이재선씨의 부인 박인복씨가 김영한 당시 바른미래당 경기도지사 후보와 함께 기자회견을 열고 김혜경씨가 조카에게 이재선씨의 정신병원 강제 입원을 시인하는 통화 녹취파일이 존재한다고 밝혔다.
1	이어 "지난 6월 이재선 부인 박인복씨가 바른미래당 당시 경기도지사 후보였던 김영한씨와 기자간담회를 갖고 김혜정씨의 통화 녹음 파일이 존재한다고 밝혔다. 경이 조카 이재선의 강제 입원 사실을 인정했다"고 밝혔다.
0	호놀룰루 대한민국 총영사관 측은 한국인 관광객이 사망한 것을 확인했고 현지 경찰이 부검 절차를 진행 중이라고 전했다.
1	주호놀룰루 총영사관은 한국인 관광객의 사망을 확인하고 현지 경찰이 부검을 진행하고 있다고 밝혔습니다.
0	경찰은 관 뚜껑에 못질한 흔적이 없어 숨진 A씨가 관에 들어가 눕도록 강요당하거나 억지로 관 안에 갇혀 있지는 않았던 것으로 보고 있다.
1	경찰은 숨진 A씨가 강제로 관에 들어가 눕지 않았으며, 관 뚜껑에 못 자국이 없어 강제로 관 안에 갇힌 것도 아니라고 보고 있다.
0	"비용 부담도 있지만, 지하철 역명이 추가될 때마다 안내 방송을 바꿔야 하는데 성우를 불러 녹음을 하려면 시간이 생각보다 오래 걸린다는 것이다."
1	"비용 부담과 함께 지하철 역 이름이 추가될 때마다 안내 방송을 변경해야 하는데, 안내 방송을 녹음하기 위해 성우를 고용하는 데 예상보다 시간이 오래 걸립니다."
0	특히 성우 섭외부터 차량 이식까지 한달 가까이 시간이 걸리는 비효율을 해결하기 위해 기계음을 도입했다고 밝혔다.
1	특히 성우 채용부터 차량 내 음성 사용까지 약 한 달여가량 소요되는 등 비효율적인 대기 시간을 줄이기 위해 기계음성을 도입했다고 밝혔다.
0	여기엔 행정부의 수장이신 문재인 대통령이 일상업무 시간에 쿨비즈룩(시원한 비즈니스룩) 차림으로 업무하하는 모습을 국민들과 공직자들에게 선보여 홍보해달라는 제안도 담겼다.
1	이어 "정부수반인 문재인 대통령이 쿨비즈를 입고 일하는 모습을 대중에게 보여달라는 제안도 있었고, 정부 관계자들도 이를 홍보하자는 제안이 있었다"고 말했다.
0	서울대학교 연구진실성위원회가 ‘자기 표절’ 의혹이 제기된 조국 청와대 민정수석 논문 5개에 대해 무혐의 결론을 내렸다.
1	“서울대 연구청렴위원회는 조국 대통령 비서실장이 발표한 5편의 논문에 대해 '자기표절' 혐의가 무혐의 처분됐다"고 밝혔다.
0	일부 출처를 표시하지 않은 1개 논문에 대해서는 2004년 당시 관련 규정이 없었다는 점에 비춰볼 때 연구부적절의 정도가 경미하다고 판단했다.
1	"몇몇 출처를 인용하지 않은 한 논문의 경우 2004년 당시 관련 규정이 없었던 점을 감안할 때 부적절한 연구의 정도가 경미하다고 판단했습니다."
0	이번 조사는 지난해 5월 보수 성향 인터넷 언론 ‘미디어워치’ 산하 기관인 연구진실성검증센터가 조 수석 논문 8편에 대한 자기 표절 의혹을 제기하며 시작됐다.
1	"수사는 지난해 5월 보수 인터넷 미디어 그룹 '미디어워치'가 운영하는 과학청렴센터가 조씨 논문 8건에 대해 자기표절 의혹을 제기하면서 시작됐다."
0	워싱턴포스트에 따르면 2일 스웨덴의 수도 스톡홀름에서 스웨덴 경찰은 한 남성이 바사스탄 지역에서 총기로 보이는 것을 들고 걸어다닌다는 신고를 받았다.
1	"워싱턴포스트에 따르면 스웨덴 수도 스톡홀름 경찰은 2일 바사스탄 지역에서 한 남성이 총으로 보이는 소지품을 소지하고 돌아다니고 있다는 신고를 받았다"고 전했다.
0	토렐의 가족은 지역 신문인 엑스프레센에 토렐이 다운증후군과 자폐증세를 앓고 있었으며 태어날 때부터 말이 서툴렀다고 전했다.
1	Torell의 가족은 지역 신문 Expressen에 Torell이 다운 증후군과 자폐증을 앓고 있으며 태어날 때부터 말을 하는 데 어려움을 겪었다고 말했습니다.
0	급격히 불어난 체중으로 건강 이상설까지 제기됐던 씨엘이 건강 문제가 아닌 미국으로 이사하면서 운동을 소홀히 하면서 체중이 불어났다고 설명했다.
1	“급속도로 늘어난 체중으로 건강에 문제가 있다는 소문이 돌던 씨엘이 미국 이민 후 운동을 게을리해서 살이 찐 것은 건강상의 문제가 아니라 살이 쪘다고 해명했다.”
0	기독교 문화를 접목한 대중 공연을 번화가에서 여는 ‘수상한 거리’팀과 CCM 그룹 히즈윌 등이 청년들에게 전도에 대한 경험과 노하우를 전했다.
1	"기독교 문화를 접목한 대중적인 공연을 펼치고 있는 "수상한 거리" 팀과 CCM 그룹 히스 윌이 청소년들에게 선교에 대한 경험과 노하우를 전달했다."
0	부경대의 첨단 탐사선 선상에서 바다와 인문학을 동시에 체험할 수 있는 시민 축제가 4일 용호만 매립부두 부두(용호동 다이아몬드베이 앞) 일대에서 열렸다.
1	부경대학교 첨단탐사선에서 바다와 교양을 동시에 체험할 수 있는 시민축제가 4일 용호만 매립선착장(용호동 다이아몬드만 앞)에서 열렸다. 배."
0	"부두에 설치된 체험부스에는 체험 프로그램으로 해양로봇 모형 배 만들기, 금붕어 잡기, 홍등 만들기, 고대 바다 지도 만들기, 슈링클르 공예바다 등이 마련됐다."
1	"선착장에 설치된 체험부스에서는 해양로봇모형선 만들기, 금붕어잡기, 붉은등 만들기, 고대해상도 만들기, 바다수저 만들기 등의 체험 프로그램이 진행되었습니다."
0	"바다 관련 영화 상영을 비롯, 부경대 밴드·앙상블 공연, 인형극 및 마술 퍼포먼스 공연 등이 열렸다."
1	"바다와 관련된 영화 상영, 부경대 밴드와 앙상블 공연, 인형극, 마술 공연도 있었다."
0	이재명 경기도지사의 부인과 조카로 추정되는 두 여성의 통화 녹취록이 공개되면서 이 지사의 조카 이주영씨의 SNS가 네티즌들의 관심을 받고 있다.
1	이어 "이재명 경기도지사 부인과 조카로 추정되는 여성과의 통화 녹음 내용이 공개되면서 이재명 지사 조카 이주영의 SNS가 네티즌들의 이목을 집중시키고 있다"고 전했다.
0	앞서 이주영씨는 지난 4월 자신의 페이스북에 이재명 경기도자시의 9가지 주장에 대한 일부 반박하는 내용이 담긴 장문의 글을 올렸었다.
1	이주영은 앞서 지난 4월 자신의 페이스북에 이재명 경기도지사의 주장 9건에 대해 반박하는 장문의 글을 게재한 바 있다.
0	경찰 조사에 따르면 지난 6월 21일 아들 콜먼 주니어는 배고프다며 먹을 것을 달라고 했지만 아버지는 “먹을 게 없다”며 아들을 방치한 것으로 드러났다.
1	경찰에 따르면 아버지는 지난 6월 21일 아들 콜먼 주니어가 배고프다며 "식사할 것이 없다"며 먹을 것을 부탁하자 소홀히 했다"고 전했다.
0	경찰은 콜먼 주니어가 연기 흡입을 위해 태워 색이 변한 필로폰을 배가 고픈 나머지 아침식사용 시리얼로 착각한 것으로 보고 있다.
1	경찰은 "경찰은 콜먼 주니어가 불에 태워 연기로 변한 메스암페타민을 아침 시리얼로 착각한 것으로 보고 있다"고 말했다.
0	"경기도에서는 고양(원당), 고양(화전), 안양(명학), 안양(박달), 남양주(금곡), 광명(광명5), 시흥(정왕), 수원(매산) 등 8개소가 지난해 12월 시범사업지로 지정됐다."
1	경기도 고양(원당), 고양(화전), 안양(명학), 안양(박달), 남양주(금곡), 광명(광명5), 시흥(정왕), 수원(매산) 등 8곳 , 지난해 12월 시범사업장으로 지정됐다"고 밝혔다.
0	도는 국토부 실현가능성 평가를 이행하지 못해 국가지원 대상에서 제외된 수원 매산과 시흥 정왕은 10월까지 활성화계획을 보완해 연말까지 사업이 착수될 수 있도록 추진할 계획이다.
1	도는 국토교통부의 타당성평가를 10월까지 시행하지 않아 국가지원에서 제외된 매산·수원·정왕·시증에 대한 활성화 방안을 보완해 사업이 순조롭게 진행될 수 있도록 할 계획이다. 연내 출시"
0	이종구 경기도 도시재생과장은 “31개 시·군 모든 지역에서 도시재생사업이 활발하게 진행될 수 있도록 지원자 역할을 계속해 나가겠다”라고 말했다.
1	이종구 경기도 도시재생과장은 “31개 시·군 전체에서 도시재생사업이 활발히 진행될 수 있도록 지속적으로 지원하겠다”고 말했다.
0	최근 지연이 특히 잦아지면서 여론의 뭇매를 맞고 있는 아시아나항공이 작년에 이어 올해에도 저가항공사를 포함한 국적 항공사 전체 중에서 가장 높은 지연율 기록한 것으로 드러났다.
1	이어 “최근 연이은 연착으로 대중의 큰 비판을 받고 있는 아시아나항공이 올해와 지난해에 이어 저가항공을 포함한 국내 항공사 중 지연율이 가장 높은 것으로 나타났다”고 말했다.
0	베네수엘라의 수도 카라카스에서 4일 오후( 현지시간) 니콜라스 마두로 대통령이 참석한 방위군 창설 81주년 기념식 행사장에서 폭발물이 탑재된 드론 공격이 발생했다.
1	베네수엘라 수도 카라카스에서 니콜라스 마두로 대통령이 참석한 4일(현지시간) 방위군 창설 81주년 기념식에서 드론 폭탄 공격이 발생했다.
0	마두로 대통령은 TV로 생중계되는 연설 도중에 갑자기 폭발음이 들리자 당황해서 말을 끊었고 방송도 갑자기 끊겼으며 도열한 군인들은 앞을 다투어 달아나기에 바빴다.
1	"마두로는 TV 생중계 중이던 연설 중 갑작스러운 폭발음에 경악했다. 방송이 갑자기 끊겼고 줄을 섰던 군인들이 탈출을 시도하느라 분주했다"고 말했다.
0	"동영상에는 플로레스가 갑자기 움찔 하는 장면, 마두로 대통령과 둘이서 폭발음을 들린 쪽을 바라보는 장면이 담겨 있었다."
1	비디오는 플로레스가 갑자기 몸을 움츠리고 그녀와 마두로가 폭발 방향을 바라보는 모습을 보여주었다.
0	마두로 대통령은 미국 등 외부 세력과 기업 등 국내 기득권층이 주도한 ‘경제 전쟁’ 탓으로 돌리고 있다.
1	마두로는 미국 등 외부세력과 기업 등 기득권 세력이 주도하는 '경제 전쟁' 탓으로 돌린다"고 말했다.
0	포스코건설이 연속된 중대재해를 반성하고 안전경영 쇄신을 위한 ‘안전관리 종합개선대책’을 마련하는 등 재해예방 활동에 총력을 기울이고 있다.
1	포스코건설은 연이은 대형재난을 반성하고 안전관리 개편을 위한 '안전관리 종합개선대책'을 마련해 재난예방에 총력을 기울이고 있다”고 말했다.
0	첫번째 분야인 ‘세이프티 엔지니어링 도입’은 기술안전 전문조직 운영을 통해 설계단계부터 근원적 위험요소를 제거하는 것이 목적이다.
1	"첫 번째 영역인 ""안전 공학 도입""은 기술 안전을 위한 전문 조직의 운영을 통해 설계 단계부터 근본적인 위험 요소를 제거하는 것을 목표로 합니다."
0	"포스코건설은 기본설계 단계부터 안전성 확보를 위한 설계기준을 마련하고, 효과가 검증된 스마트 안전기술을 모든 사업장에 도입할 계획이다."
1	포스코건설은 기본 설계 단계부터 안전성을 확보할 수 있도록 설계 기준을 마련하고, 효과가 검증된 스마트 안전 기술을 전 사업장에 도입할 계획이다.
0	두번째 분야인 ‘세이프티 매니지먼트 고도화’ 대책은 위험작업에 대한 밀착관리 및 협력사와 일체가 되어 함께 하는 안전경영 체계를 구축하는 것이 핵심내용이다.
1	"두 번째 영역인 "안전경영 고도화" 조치는 위험한 작업을 긴밀하게 관리하고 협력업체와 함께 작동하는 안전 관리 시스템을 구축하는 것입니다."
0	세번째 분야인 ‘페일 세이프 시스템(Fail-Safe System)’은 근로자의 부주의와 실수에 의한 사고에 대비해 방호시설 강화를 통해 생명을 보호하는 것이 목적이다.
1	"세 번째 영역인 "Fail-Safe System""은 부주의와 작업자 과실로 인한 사고가 발생할 경우 보호 시설을 강화하여 인명을 보호하는 것을 목표로 합니다."
0	이미 초호화 공격진을 갖춘 레알은 유벤투스에서 복귀한 알바로 모라타마저 백업 자원으로 활용하는 상황이었기 때문에 마요랄에게 많은 기회가 주어질리 없었다.
1	"이미 올스타 라인업 공격을 가한 레알이 유벤투스에서 돌아온 알바로 모라타를 백업 자원으로 활용하기까지 했기 때문에 시장이 나올 기회는 많지 않았을 것이다."
0	지네딘 지단 감독이 시즌 내내 베스트 멤버들만 기용하는 것이 아닌 로테이션 정책을 가동하며 여러 선수들에게 부분적으로 기회를 줬기 때문이다.
1	"지네딘 지단 감독이 시즌 내내 최고의 멤버를 임명하는 대신 여러 선수에게 부분적으로 기회를 주는 순환 정책을 시행했기 때문입니다."
0	마요랄 역시 데포르티보 알라베스와 레알 베티스 등 다수의 클럽들이 접촉해왔던 것으로 알려져 왔으나 레알에 남아 경쟁하는 길을 택했다.
1	"또한 마조랄은 데포르티보 알라베스와 레알 베티스를 포함한 많은 구단들과 접촉했지만 그는 경쟁하기 위해 레알에 남기로 결정했습니다."
0	하태경 바른미래당 의원이 이재명 경기도지사의 부인인 김혜경씨로 추정되는 막말 녹취본을 두고 “정치적 목적을 위해서라면 비윤리적이고 범죄적 수단을 다 동원하는 정치인 같다”고 비난했다.
1	바른미래당 하태경 의원은 이재명 경기도지사 부인 김혜경으로 추정되는 여성의 녹음테이프에 담긴 무례한 발언에 대해 "비윤리적이고 범죄적인 수단을 동원해 정치를 하는 정치인 같다"고 비판했다. 그녀의 정치적 목표."""
0	전남지역 한 소규모 초등학교 교사들이 교장의 ‘갑질’을 폭로하며 문제 해결을 요구하면서 해당 교장에 대해 중징계 처분이 내려졌다.
1	전라남도의 한 작은 초등학교 교사들이 교장의 "#갑질#(권력남용)"을 폭로하고 해결을 요구해 해당 교장을 엄중하게 징계했다”고 전했다.
0	이에 앞서 A 교장은 자신에 대한 교사들의 갑질 폭로 후 교육청 감사가 시작되자 사과한 뒤 사의를 표명했다.
1	이에 앞서 A교장은 교사들이 자신의 #갑질#을 공개하자 교육청 검열이 시작되자 사과하고 사퇴를 제안했다”고 말했다.
0	해당 교장은 교장 자격증이 있는 교원을 대상으로 하는 초빙형 교장공모제를 통해 1년 반 전에 이 학교로 부임했다.
1	해당 교장은 1년 반 전 교장 자격증 소지자를 대상으로 한 초빙 교장 임용 제도를 통해 학교에 임용됐다.
0	풍년에 전례 없는 폭염까지 겹쳐 폐기 처분 위기를 맞은 애호박 농가를 십시일반 돕는 손길이 이어지고 있다.
1	풍작 속에 닥친 유례없는 폭염으로 폐기물 처리 위기에 처한 농가들을 위해 한마음 한뜻으로 힘을 모으고 있다.
0	우정사업본부가 온라인 쇼핑몰 등을 통한 판매를 돕겠다는 뉴스를 접한 ‘엄마’들이 커뮤니티에서 구매를 독려하는 것은 물론 상품 판매 문의창에 따뜻한 응원의 메시지를 남기고 있다.
1	우정사업본부가 온라인 쇼핑몰 등을 통해 판매에 도움을 준다는 소식을 접한 "어머니들"은 지역사회에서 구매를 독려함은 물론 판매문의 페이지에 따뜻한 응원의 메시지를 남기고 있다. 제품."
0	전국 여러 지역 맘카페에서 애호박이나 폭염을 검색하면 “애호박이 폭염때문에 폐기된다는데 농민들을 도와주세요”라는 식의 구매 독려 글이 쏟아졌다.
1	전국 여러 지역의 맘카페에 ""폭염으로 청호박이 버려지니 농부님들 힘내세요" 등 구매욕구를 부추기는 글이 쏟아졌다.
0	역대 박스오피스 2위에 등극한 ‘신과함께-죄와 벌’이 개봉 7일 만에 520만1580명을 동원했다면 ‘신과함께2’는 연일 100만명이 넘는 관객을 모으고 있다.
1	한국 박스오피스 2위에 오른 영화 '신과함께'가 개봉 7일 만에 520만 1580명의 관객을 동원한 반면, '신과함께2'는 하루에 100만 명이 넘는 사람들을 끌어들였습니다."
0	"영국 매체 ‘미러’는 4일(현지 시간) 토트넘과 맨유가 알더베이럴트 이적에 관한 협상의 돌파구를 찾았으며, 맨유는 48시간 내로 알더베이럴트를 얻을 수 있다고 믿고 있다고 보도했다."
1	영국 매체 '미러'는 4일(현지시간) 토트넘과 맨체스터 유나이티드가 알더바이럴트 이적을 놓고 협상에서 돌파구를 마련했으며, 맨체스터 유나이티드가 48시간 이내에 알더바이럴트를 인수할 것으로 보고 있다고 보도했다.
0	무리뉴 감독은 이번 이적시장에서 맨유의 지지부진한 선수 영입과 관련해 에드 우드워드 부회장과 크게 마찰이 있던 것으로 알려졌다.
1	무리뉴 감독은 맨체스터 유나이티드가 다가오는 이적시장에서 선수 영입을 더디게 하는 문제로 에드 우드워드 부통령과 의견이 엇갈린 것으로 알려졌다.
0	무리뉴 감독은 다가오는 시즌에 맨유가 우승 경쟁을 하려면 백업 공격수와 중앙 수비수의 보강이 반드시 필요하다고 믿고 있다.
1	무리뉴는 백업 공격수와 중앙 수비수의 보강이 맨체스터 유나이티드가 다가오는 시즌에 타이틀을 놓고 경쟁하는 데 필수적이라고 믿습니다.
0	알더베이럴트는 토트넘에서 다양한 파트너들과 호흡을 맞췄지만 항상 안정감 있는 모습을 보였을 정도로 기복 없는 경기력이 장점인 선수다.
1	"Alderweireld는 토트넘에서 다양한 파트너들과 함께 했음에도 불구하고 항상 안정적인 모습을 보여줬기 때문에 기복이 없다는 것이 강점인 선수입니다."
0	레비 회장은 내년 여름 계약이 종료되는 알더베이럴트를 공짜로 잃을 바에 이번 여름 어느 정도 이적료를 챙기는 것이 현명하다고 믿고 있다.
1	"Levy는 아무런 대가 없이 계약이 내년 여름에 종료되는 Alderweireld를 잃는 것보다 이번 여름 이적료를 위해 약간의 돈을 모으는 것이 현명할 것이라고 믿습니다."
0	프리미어리그의 이적 시장 마감 기한은 오는 9일로 이튿날 10일 완전히 이적 시장의 문이 닫히게 된다.
1	"프리미어리그의 이적시장 마감일은 이달 9일이고 다음 날인 10일 이적시장이 완전히 닫힙니다."
0	한전은 한정된 인력 때문에 월별 검침을 같은 날 다 하지 못하고 7차례에 나눠 하기 때문에 검침일에 따라 청구일이 다르다.
1	"한전은 인력 부족으로 월별 당일점검을 완료하지 못하고 7회로 나누어 점검일에 따라 청구일이 달라집니다."
0	폭염이 시작된 7월 중순부터 에어컨을 장시간 사용한 가구는 전달보다 요금이 눈에 띄게 증가했을 가능성이 크다.
1	폭염이 시작된 7월 중순부터 장기간 에어컨을 사용하는 가구의 경우 전월 대비 전기요금이 크게 늘어날 가능성이 크다”고 말했다.
0	일례로 월평균 전기요금이 2만원인 가정이 소비전력 1kw의 에어컨을 하루 8시간씩 틀면 한 달 전기 요금은 6만5000원 가량 더 늘어난다.
1	예를 들어 월 평균 전기세가 2만원인 가정이 전기 사용량이 1kw인 에어컨을 하루 8시간 켜면 월 전기세가 6만5000원 늘어난다.
0	정부와 여당은 8월에도 재난 수준의 폭염이 계속되고 전기요금 우려가 커지자 주택용 전기요금 부담을 줄일 방안을 모색하고 있다.
1	8월에도 재난 수준의 폭염이 계속되고 전기요금에 대한 우려가 커지면서 정부와 여당은 가계의 전기요금 부담을 줄이기 위해 노력하고 있다”고 말했다.
0	"정부는 마련한 여러 방안 중 국민이 체감하기에 가장 효과가 있고, 전력 수급이나 한전 실적 등에 대한 부정적인 영향을 최소화할 방안을 선택할 것이라고 밝혔다."
1	정부는 "여러 가지 대책 중 국민이 가장 효과가 있다고 느끼는 대책을 선택하고 전력수급과 한전 실적에 미치는 부정적 영향을 최소화하는 방안을 택하겠다"고 말했다.
0	"산업통상자원부는 이낙연 국무총리가 지시한 취약계층에 대한 ‘제한적 특별배려’부터 소상공인과 다자녀 가구, 대가구 등 전기를 많이 사용할 수밖에 없는 계층의 부담을 경감할 다양한 방안을 검토하고 있다."
1	“산업통상자원부는 소상공인, 다자녀가구, 대가족 등 전기를 많이 사용해야 하는 사람들의 부담을 덜어주기 위한 다양한 방안을 검토하고 있다. 이낙연 국무총리가 지시한 취약계층에 대한 '제한적 특별 배려'로."
0	"누진제 자체를 개편하는 것은 세밀한 분석과 사회적 합의가 필요해 이번 검토에서 제외했지만, 과거처럼 한시적으로 누진제 구간별로 할당된 사용량을 늘리거나 요금을 인하하는 방식 등을 고려하고 있다."
1	“진보제 개편 자체는 세심한 분석과 사회적 합의가 필요해 검토에서 제외됐지만, 진급제 구간별 사용량을 늘리거나 현행대로 요금을 인하하는 방안을 검토 중이다. 과거에."
0	"상처 치유에 머무르는 것이 아니라 이들이 비전을 갖고 가정과 공동체, 나라에서 지도자로 쓰임을 받도록 한다."
1	"상처 치유에 머무르는 대신 비전을주고 가정, 지역 사회 및 국가에서 지도자로 사용할 수 있습니다."
0	시간이 흐른 뒤 다시 촬영한 것으로 보이는 영상에는 붉은 옷을 입은 여성들이 “재기하십시오” 등의 구호를 외치며 전철에서 내리는 모습이 찍혔다.
1	"시간이 지난 후 재촬영된 것으로 보이는 영상에는 빨간 옷을 입은 여성들이 지하철에서 내리며 "#재기 킷셋# (물에 몸을 던져)" 등의 구호를 외치는 모습이 담겼다.
0	현장에 있었다고 주장한 또 다른 네티즌은 “영상 속 여성들은 그 남자가 몰래 자신들을 촬영한다는 것을 확인한 뒤 이와 같은 행동을 한 것”이라고 주장했다.
1	현장에 있었다고 주장하는 또 다른 네티즌은 "영상 속 여성들은 남성이 몰래 촬영한 사실을 확인하고 그런 행동을 했다"고 주장했다.
0	이번 방문은 인천-기타큐슈간 자매결연 30주년을 기념하여 기타규수시의 초청으로 이루어진 것으로 시의회 이용범 의장과 현지에서 한국전통무용공연을 선보일 인천시립무용단이 함께 했다.
1	“이번 방문은 인천-기타큐슈 자매결연 30주년을 맞아 기타큐슈시의 초청으로 이루어졌으며 이용범 시의회 회장과 인천시 무용단이 참석한 가운데 진행됐다. 거기 한국무용."
0	허종식 부시장은 기타하시 겐지 시장과의 면담에서 그동안 양도시간 활발한 교류가 추진될 수 있도록 지원과 협조를 해 온 기타하시시장께 감사를 전했다.
1	허종식 부시장은 키타하시 겐지와의 간담회에서 양 도시 간의 활발한 교류를 위한 지원과 협력에 대해 키타하시 시장에게 감사 인사를 전했다.
0	허 부시장은 또 왓쇼이 백만여름축제가 연인원 150만명이 참가하는 등 세계적인 축제로 거듭나고 있는 것에 대해서도 축하를 표시했다.
1	허 부시장도 와쇼이 백만 여름 축제가 연간 150만 명이 참가하는 글로벌 축제가 된 데 대해 축하의 뜻을 전했다.
0	"장타력이 아쉬운 측면이 있지만 구자욱, 다린 러프, 이원석 등 누구라도 장타를 칠 수 있는 타자들을 가지고 있다."
1	"타구력은 다소 약하지만 구자욱, 다린러프, 이원석 등 장타를 날릴 수 있는 타자들도 있다."
0	"불펜도 ‘필승조’ 최충연-심창민에 장필준이 컨디션을 찾고 있고 박근홍, 권오준 등 베테랑들도 중요할 때 몫을 해주고 있다."
1	불펜에선 '우승팀' 최충연·심창민·장필준·박근홍·권오준 등 베테랑이 중요한 순간에 제 몫을 다하고 있다. ."
0	"투수진이 부진해도 타선이 터지면 이길 수 있고, 반대로 타선이 침묵해도 투수진이 점수를 안 준다면 이길 수 있는 발판을 마련할 수 있다."
1	"투수가 부진해도 라인업이 폭발하면 팀이 이기고, 반대로 라인업이 조용해도 투수가 승점을 주지 않으면 팀이 이기기 위해 노력할 수 있다."
0	"이대호를 포함해 손아섭, 전준우, 민병헌, 채태인, 이병규 등 언제든 한 방을 칠 수 있는 타자들이 있다."
1	"이대호를 비롯해 손아섭, 전준우, 민병헌, 채태인, 이병규 등 펀치를 날리는 타자들이 있다."
0	잦은 투수교체로 실점의 빌미를 제공하고 필승조를 써야 하는 상황에서 여유를 부려 역전패 당하는 경기가 많았기 때문이다.
1	이어 "실점을 허용하는 잦은 투수 교체로 역전을 당하는 경기가 많았고, 이기는 팀을 이용해야 하는 상황에서 방심하는 경기가 많았기 때문"이라고 말했다.
0	"특히 조원우 감독의 ‘좌우놀이(좌타자는 좌투수를 상대로 약하다는 인식에 따라, 상대 타자가 좌타자일 때 좌투수를 기용하는 것)’는 롯데팬들의 많은 원성을 사고 있다."
1	특히 조원우 감독의 '소대제'(상대 타자가 좌타자일 때 좌투수를 쓰는 방식으로, 좌타자가 좌타자에게 약하다는 견해) ) 롯데 팬들의 불만이 많다"고 말했다.
0	"이번 행사는 대립과 갈등의 분단 상황을 극복하고, 남북한 평화와 공존의 가치를 인식할 뿐 아니라 환경전문가와 함께 생태환경의 중요성을 체험하는 다양한 프로그램으로 구성된 것이 특징이다."
