text	translated
“너희가 속임수나 비겁한 승리로 남을 괴롭게 하면 이는 불의한 승리일 뿐 아니라 하나님이 기뻐하지 아니하시는 악행이라.”	1
이 사고로 식당 앞에 서 있던 정(55)씨가 크게 다쳤고, 급하게 출동한 구급대원들의 응급처치를 받고 병원으로 이송됐지만 결국 숨졌다.	1
"이날 김경문 야구단 감독은 ""객관적으로 한국 스쿼드가 우월하지만 감독으로서는 여전히 불안하다""며 ""최선을 다하겠다""고 덧붙였다. 여러분 모두에게 최고의 게임을 선사하세요."""""""	1
“정부 차원에서 병역 재검토의 필요성이 거론되는 만큼 이 문제에 대한 그의 입장이 어떤 식으로든 표출될 것으로 기대된다.”	1
"""알바니아계 스위스 선수인 제르단 샤키리(리버풀)가 러시아 월드컵 세르비아와의 경기에서 골을 넣은 뒤 쌍두독수리 세레머니를 선보였습니다."""	1
이낙연 국무총리가 6일 오후 서울 세종로 정부서울청사에서 페데리카 모게리니 유럽연합 집행위원회 부위원장과 만나 대화를 나누고 있다.	1
"이어 ""전북은 약 10분 동안 집중 공격을 펼쳤지만 경남 수비진의 수비를 뚫지 못한 채 경기를 마쳤다""고 말했다."	1
“올해 오는 2010년에는 새롭게 추진되는 인천재단 내에 탈시설변화지원단을 설치하고, 탈시설변화지원센터의 가명도 신설할 예정입니다.”	1
통일부는 탈북자 관련 정보의 관리 및 공개가 미흡한 점에 대해 국민 여러분께 사과의 말씀을 드리며, 유출된 정보를 활용한 2차 공격에 대해 가능한 모든 조치와 재발 방지를 위한 조치를 취하고자 합니다.	1
"“의료인에 대한 성추행 등 비인권적 행위 근절을 위해 의료인 직무윤리 지침을 개정·시행하고 의무과목으로 지정하고 2시간 이상 이수하도록 했다. 3년 안에."""	1
"""5일 오후, 일본군 과거노예제 문제 해결을 위한 수요일 시위가 열리는 서울 종로구 구 일본대사관 앞에서 참가자들이 구호를 외치고 있다."""	1
"""지난 10월 통계청이 발표한 2018년 9월 국내이주 현황에 따르면 올 1~9월 순입국인구는 8110명으로 같은 기간보다 23%(2437명) 감소했다. (10,547명) 지난해."""	1
"""사업 개시 이후 10년 동안 시는 총 2,445만 톤의 증기를 사업에 공급하고 증기 판매 이익은 666.5억 원, 사업은 증기 생산을 위해 520억 원의 에너지 비용을 절약했습니다."""	1
"""폐활량 촌충 성충은 개와 고양이의 장에서만 발생하지만 촌충이 있는 동물의 대변이 물을 오염시키면 다른 동물도 감염에 노출됩니다."""	1
"이씨에 따르면 김씨는 충청남도 논산에 거주했고, 2001년 12월 1일 첫째 아이가 초등학교에 입학했을 때 아내와 아이가 막 서울 종로구 평창동에 있는 저택으로 이사했다. ."""	1
"영상을 본 네티즌들은 ""정말 배우 목소리랑 비슷하다"", ""최근 본 것 중 최고다"", ""아무도 없다"" 등의 반응을 보였다. 몇 번을 봤는지 모른다"", ""립싱크인 줄 알았다"" 등 폭발적인 반응을 보였다."	1
"소방당국은 ""오후 6시 2분쯤 화재 진압이 진행 중이던 시점에서 초기 지점에서 1km 떨어진 지점에서 다시 불이 났으나 곧 꺼졌다""고 말했다."	1
"인천대 관계자는 “러시아 연구소와의 상호 연구 협약이 생물다양성, 자연보전, 북부과학 연구 분야에서 중요한 역할을 할 것”이라며 “앞으로 많은 공동연구가 추진될 것”이라고 말했다. 남북협력사업 넘어"""	1
"임순택 DMZ정책관은 “작년에 이어 올해도 평화누리길 생태자원의 우수성을 확인할 수 있었다”고 말했다. DMZ와 평화누리길의 생태적 가치를 발견할 수 있도록 최선을 다하겠습니다."""""""	1
"“인천 주택의 약 38%가 4층 이하 단독 및 다가구 주택이며, 2020년까지 약 30%가 노후화될 예정이어서 노후 저층구조 관리를 위한 시급한 조치가 필요합니다. 주거."""	1
"이어 ""우승 후보로 거론되기도 했지만, 나이지리아와의 3차전에서 꼭 이기면 16강 진출 가능성을 고려해야 하는 상황""이라고 말했다."	1
"자리프 장관은 자신의 트위터에 ""트럼프 대통령은 B팀의 영향을 받고 있으며, 알렉산드르 대왕, 징기스칸 등 과거 침략자들이 이루지 못한 이란 정복을 시도하고 있다""고 주장했다. 침략자들은 모두 쓰러졌지만 이란은 수천 년 동안 굳건히 서 있었습니다."""""""	1
이어 “바다에 폭풍주의보가 내려지면서 제주, 전남 우수영, 완도, 서귀포시 마라도 등 3개 항로에 여객선 운항이 제한됐다”고 말했다.	1
"이어 ""이영애 편을 든 사람은 생명공학·병원 운영 관련 기업인 이기원 서울대 교수 등 4곳에서 확인됐다""고 말했다."	1
"시장조사업체 스트래티지애널리틱스(SA)는 지난해 말 발표한 설문조사에서 글로벌 스마트폰 시장이 둔화되고 있는 가운데 올해부터 5G 지향 단말이 프리미엄 시장을 중심으로 공급될 것으로 내다봤다. 2023년에는 성장으로 돌아올 것입니다."""	1
"""(주)미라클은 태양광 발전소 건설, 식용곤충 사육, 스마트팜 구축 경험을 바탕으로 곤충 양식 건물에 태양광 발전소 설치 컨설팅을 제공하고 있다""고 밝혔다."	1
이 부회장은 “이번 회의에서 이 부회장은 “새로운 5G 시장에서 도전자로서 경쟁력을 키워야 한다”며 임직원들의 더 많은 노력을 당부했다.	1
"""22일 오후 3시 2분쯤 전남 순천시 나칸면에 있는 한 언덕에 소방당국이 물을 뿌려 화재를 진압하고 있습니다."""	1
남은 9명의 선수 중 키움 김민성과 이보근이 아직 이적 가능성이 있지만 상황에 따라 1번만 이적할 수도 있다”고 말했다.	1
"이 도지사는 “2016년 세계무예마스터십이 첫 대회에서 첫 발을 내디뎠다면 올해 대회를 통해 성숙기에 접어든 것”이라며 “한국 최초의 국제벽화영화를 준비하고 있다”고 말했다. 축제, 프린지 페스티벌, 대규모 무술 지도자 포럼 및 컨퍼런스."""""""	1
"제주도는 지난 6월 신설된 제주도행정개혁위원회의 건의를 받아들여 '시장직선제(의회 무결산, 정당제외')를 발의했다고 9일 밝혔다. 지명)'을 17일부터 시작되는 본회의 특별회의에서 상정할 것""이라고 밝혔다."	1
"보건복지부는 6일 자정부터 건강보험심사평가원의 의약품이용심사(DUR) 제도를 통한 처방전 작성 및 작성을 금지해 향후 의료기관에서 해당 의약품이 처방되는 것을 방지하기로 했다. """	1
현대차는 광주노사민의회가 노조 반대에 따라 수정해야 했던 3가지 방안을 독약이라고 내세우고 있다.	1
"""신태용 감독이 이끄는 한국 대표팀은 7일 오후 9시 10분 오스트리아 인스부르크 티볼리 스타디움에서 열린 볼리비아(FIFA 랭킹 59위)와의 워밍업 경기에서 90분 동안 무기력한 모습을 보였다. (한국 시간), 0-0 무승부로 마쳤습니다."""	1
“제주도의 대중교통 이용인구는 1991년 9942만 명으로 높았으나 개인운전자의 증가로 1998년 6000만 명으로 감소하였고, 이후에도 감소세가 지속되었다.”	1
인천공항 인근 주민들이 직접 프로듀싱하는 팟캐스트 '우동꽃라디오'에서 '영종도 영맘카페?'의 사연이 화제를 모았다.	1
"이날 정 목사는 ""강정호 선수는 세례 교육을 하면서 주기도문과 십계명을 쉽게 외웠고, 10개 이상 질문에 답했다. 모든 것을 철저히 준비했다""고 조언했다. 우리 교회 공동체는 계속해서 강 선수를 위해 기도하고 있습니다."""""""	1
"""실제 눈동자와 유사한 그래픽을 사용하여 자연스러운 눈매를 구현했으며, 스카이블루와 그레이 컬러가 눈에 투명하게 표현되어 신비로운 눈매를 연출합니다."""	1
"이어 ""사고 신고가 접수된 해경은 송악산 101호(139t)의 대체선을 보내 30분 만에 승객 195명 전원을 다른 배로 옮겨 안전하게 제주까지 이송했다""고 말했다."	1
바른미래당 하태경 의원도 폭염이나 열대야가 10일 이상 지속되면 전기세 30%를 할인해주는 법안을 발의하겠다고 밝혔다. 자연재해로 분류해 달”	1
“한-EU FTA 체결 이후 관세 인하와 통관 간소화 등의 혜택으로 한-영 교역량이 늘었다.”	1
후진타오(胡錦濤) 중국 국가주석은 오는 11월 파푸아뉴기니에서 열리는 아시아태평양경제협력체(APEC) 정상회의 전후로 태평양 섬 정상들과 만날 예정이다.	1
"""시즌이 끝난 후 서둘러 경기 일정을 잡는 것은 더 이상 실현 가능하지 않다."	1
"이어 ""'복무 중 사망'이 승인되면 국가유공자 또는 보훈처 보훈대상자로 등록을 신청해 보훈심의위원회 심사를 거쳐 각별한 존경을 받을 수 있을 것""이라고 말했다."	1
이번 미숙아 행사는 부모를 위한 강연과 미숙아가 참여하고 가족이 함께 즐길 수 있는 다양한 프로그램으로 구성된다.	1
"""사실 케인 외에 얀 베르통언, 키어런 트리피어, 크리스티안 에릭센 등 토트넘 선수 대부분이 매 경기 선발로 나서고 있다."""	1
"""극단주의 분리주의자들의 지도자인 Ayuk Tabe가 영어를 사용하는 ""Republic of Ambazonia""""의 대통령으로 취임을 선언하고 작년 12월에 체포된 후 양측의 충돌이 더 심해졌습니다."""	1
여야가 지난해 고용안정기금을 조성할 때 불과 1년 전만 해도 합의한 3조원 한도를 일방적으로 깨뜨릴 수는 없기 때문이다.	1
쇼핑을 멈춘 직원들과 수백 명의 고객들이 TV 앞에 모여 서로를 안아주는 모습이 유튜브 채널을 통해 방송됐다.	1
"임민호 충청남도 수산자원연구원장은 “액체산소 공급, 사료밀도 조절, 수산중단 등 어업관리에 최선을 다할 것을 당부한다”고 말했다. 피드, 쉐이딩 스크린 설치"""""""	1
와일드 카드 플레이어는 세대 간의 벽을 허물고 빈 자리를 채워 팀을 강화하는 데 도움이 될 수 있습니다.	1
"이에 대해 관세청은 ""러시아 항만의 유통기한이 길어 물품의 신원을 확인하기 어려웠고, 중요 용의자 혐의 부인, 지연 등 수사에 차질이 빚어졌다""고 해명했다. 출석."""""""	1
""" 시는 국내 최초로 육아휴직을 1년 이상 신청한 공무원(남녀 모두)에게 성과급(어린이 1인당 0.5점)을 지급해 불이익이 없도록 하기로 했다. 육아휴직으로."""	1
김응용 대한야구소프트볼협회 회장과 김주영 전국노총연맹 회장이 11일 무직 아마추어 야구단 창단 협약을 체결했다.	1
"시는 ""올해 다양한 행사에 참가하기 위해 경주를 찾는 선수는 약 5만 명, 선수 가족까지 합하면 15만 명 정도가 될 것으로 예상하고 있다""고 말했다."	1
C 전 사장은 정보가 공개되기 전 지인 8명의 차명계좌 19개를 통해 자신이 보유하고 있던 자기주식 345만주를 매각했다”고 말했다.	1
"""지난 NBA 서부 컨퍼런스에서 1위를 기록하면서 현재 50% 초반의 승률로 고군분투하고 있는 휴스턴 로케츠는 엄청난 불리한 상황에 직면했습니다."""	1
"이 도지사는 “대·중소기업이 지역사회와 상생·발전할 수 있기를 바란다”며 “경기도가 사업 준비 기간을 최대한 단축할 수 있도록 지원하겠다”고 말했다. ."""""""	1
"안동서교회 이정우 목사는 ""#사은구장#은 이 목사님이 살았던 곳""이라며 ""보존할 가치가 있다고 생각했다""고 덧붙였다."	1
“현재 손 감독과 3명의 코치가 30여명의 아이들을 가르치는 현 SON 축구 아카데미에 비해 축구 교육 인프라가 대폭 확충될 것으로 기대된다”고 말했다.	1
"또 ""2차 북미 정상회담이 결렬된 후 군사적 긴장이 다시 발생하는 경우를 최악의 시나리오로 꼽는다""고 덧붙였다."	1
"""1996년 대만 등 동남아 시장에 처음 수출된 단양 단고우의 사과 수출은 타의 추종을 불허하는 품질로 인해 매년 꾸준히 증가하고 있습니다."""	1
"""싱가포르 매체 Straits Times가 공개한 현장 영상에 따르면 김씨 일행과 경호원의 차량은 29대였습니다."""	1
스위스는 22일(현지시간) 러시아 칼리닌그라드 스타디움에서 열린 2018 러시아 월드컵 E조 2차전에서 세르비아를 역전시키며 극적으로 2-1로 이겼다.	1
"이어 ""이재명 경기도지사 부인과 조카로 추정되는 여성과의 통화 녹음 내용이 공개되면서 이재명 지사 조카 이주영의 SNS가 네티즌들의 이목을 집중시키고 있다""고 전했다."	1
아르헨티나는 골득실차에 따라 4위로 복귀하지만, 조별리그 결승전에서 다득점으로 이기면 충분히 회복할 수 있다”고 말했다.	1
"이어 ""특강에서 엄용수가 여성과 장애인을 비하하는 발언을 반복했고, KBS는 이런 문제성 방송을 필터 없이 방송했고, 일부 언론은 도발적인 제목으로 프로그램 내용을 보도했다""고 말했다."	1
"""그 남자는 11억 달러 가치로 알려진 러시아 풍경화가 Arkhov Coinjie의 그림을 그렸습니다."""	1
씨드카는 인력과 전력을 동시에 사용하는 하이브리드 시스템 기반의 4륜 전기자전거로 최대 100km를 주행할 수 있다.	1
"""세븐일레븐은 전국 4,500개 매장에서 총 20만장 한정 판매를 계획하고 있으며, 담배, 주류, 서비스 등을 제외한 구매 상품의 합계 금액이 3000원 이상일 경우 캐릭터 스티커 1장을 증정한다""고 말했다."	1
전반 5분 정혁의 기습 오버헤드킥과 후반 51분 긴신욱의 헤딩슛을 골문 하단으로 막아내며 반사신경이 돋보였다.	1
"현장에서는 ""혁신을 담당하는 직원뿐만 아니라 모든 공무원이 함께 혁신에 임하자"", ""서로 격려하는 문화를 만들어 가자"" 등 다양한 제안이 나왔다. 혁신은 실패합니다."""""""	1
"시는 해병대 사령부와 협의 끝에 해병대 창건기념일인 4월 15일(4월 15일) 마지막 주에 행사를 개최하기로 했고, 이번 행사 일정을 고려해 결정했다. 다른 사건, 날씨, 날짜의 상징성."""	1
"""불국사와 석굴암은 2013년부터 4회 연속 세계문화유산으로 선정되었습니다. 동궁, 월지, 첨성대와 함께 우리나라에서 가장 아름다운 야경으로 유명한 곳이 3번째로 선정되었습니다. 열."""	1
김 감독과 딸에 대한 징계가 대표팀에 부정적인 영향을 미칠 것을 우려해 리그 운영위원회가 징계 결정을 올림픽 이후로 미뤘다.	1
"""뉴딜 300 사업을 통해 양남면 수리염항 회원들은 112억 원을 투자하여 수상레저 해양스포츠 거점을 조성하고 주변 환경과 함께 어촌 특화 어촌/어촌 발전을 도모할 계획입니다."""	1
"“지난달 15일 광주 풍암구 마제우체국 인근에서 낚싯바늘을 삼킨 4세 여아가 2019학년도 수능으로 인한 교통체증으로 병원 도착이 막혔으나 늦었다. 김택희(51) 경찰의 도움으로 응급 내시경 수술을 받고 무사히 퇴원했다""고 전했다."	1
이번 관광통계분석 조사는 도담삼봉을 비롯한 단양지역 22개 관광지의 무인계측기와 티켓판매 현황을 통해 진행됐다.	1
이어 “이번 주부터 지원자격을 대폭 늘려 군인 38만명 중 32%인 12만명이 휴대폰을 사용할 수 있게 됐다”고 말했다.	1
"""김 위원장이 센토사 섬으로 이동할 때마다 겹겹이 둘러싸 호위를 받을 것으로 예상된다."""	1
"이 지사는 지난달 국정감사에서 ""외부 리스크가 거시경제에 큰 부담으로 작용하지 않는 것으로 보인다면 재정 불균형을 완화하고 정책 역량을 확보해야 한다""고 말했다."	1
"""영남신공항 논란은 2006년 노무현 전 대통령이 재검토를 지시하면서 시작되었는데, 당시 영남권 5개 시·도가 가덕도와 밀양 건설을 놓고 다툼을 벌였다."""	1
"""2018년 12월, 국내 최초 수출 6000억불 돌파, 최단기간 1조불 달성을 기념하여 제55회 무역의 날 기념식이 서울 코엑스에서 거행되었습니다."""	1
"""결과적으로 작거나 '날카로운' 눈을 갖고 태어난 사람들은 때때로 의학적 도움을 받아 나쁜 모습을 개선하고 더 나은 외모를 얻으려고 노력합니다."""	1
“세브란스병원은 이미 지난 5월부터 외래환자를 대상으로 간편보험금 청구 서비스를 실시하고 있으며, 입원환자까지 서비스를 확대하고 있다”고 말했다.	1
"밥 스완 인텔 최고재무책임자(CFO) 겸 임시 최고경영자(CEO)는 지난 28일 공개서한에서 ""PC 시장은 게임 수요로 인해 2011년 이후 처음으로 성장할 것으로 예상된다""고 말했다. "" 그리고 """"인텔의 CPU 공급이 매우 부족합니다.""""라고 덧붙였습니다."	1
게다가 원화 강세에 따른 수출 가격 경쟁력 약화, 미국의 보호무역주의 확산, 세계 경제 불안 등도 수출 전망을 어둡게 하고 있다”고 말했다.	1
"이상민은 지난 5월 MBC 예능프로그램 '라디오스타'에서 ""지금도 공황장애 약을 먹고 있다""고 말했다."	1
"""골을 넣은 뒤 양 손의 엄지손가락을 교차하고 손가락을 벌려 독수리 모양을 만드는 같은 골 세레머니를 보였다."""	1
"이상혁은 ""지난 12일 G2와의 경기에서 패한 직후 국내 언론과의 만남에서 ""현재 우리 팀이 3승 3패를 기록하고 있어 상대적으로 낮은 점수""라고 덧붙였다. 남은 경기는 꼭 7승 3패로 끝내겠다""고 말했다."	1
한국의 뛰어난 웨딩메이크업을 체험할 수 있고, 직접 드레스를 입고 사진도 찍을 수 있다.	1
이어 “북한 방문객 단체는 90세 이상 방문객 5명, 80대 방문객 62명, 79세 이하 방문객 21명 등 남성 46명, 여성 42명으로 구성됐다”고 말했다.	1
"이낙연 국무총리는 “소방대원과 장비를 필요한 만큼 파견해 조속한 산불 진화에 최선을 다하라”고 지시했다. 인명피해는 없을 것""이라고 말했다."	1
"일반적으로 목표주가와 1년 후의 실제 주가의 차이를 나타내는 ""목표주가 괴리율""(평균주가 기준)은 제도 개선 후(-20.6%)보다 높아졌다. 시스템이 개선되기 전입니다(-18.7%)."""	1
"안동우 제주도지사, 김도균 제주출입국관리사무소장, 장한주 제주지방경찰청 대외협력과장이 기자간담회를 하고 있다. 19일 오전 정부 청사에 예멘 난민대책 관련 최근 이슈가 있다""고 밝혔다."	1
"""중국 당국이 계획하고 있는 터널의 기점은 푸젠성 핑탄현이며, 대만 쪽은 수도 타이베이 인근의 항구도시 신주일 것으로 예상됩니다."""	1
제주도 예멘 난민 문제는 최근 여러 온라인 커뮤니티 회원들이 이를 받아들일지 여부를 놓고 의견이 엇갈리면서 인터넷에서 뜨거운 이슈로 떠올랐다.	1
800명은 2009년부터 2013년까지 정치적 발언에 연루된 사람 600명, 세월호 참사 희생자 가족을 조사한 요원 60명, 계엄령 검토 문서를 작성한 관계자 600명 등으로 알려졌다.	1
"""제주올레는 일본, 캐나다, 영국, 호주, 이탈리아, 그리스 등 해외 트레일과 '우정의 길' 협정을 체결했다. 지난 5월 28일 터키의 리셴웨이, 카바란과 새로운 '우정의 길' 협정을 체결했다. 대만 단수이의 문화와 역사의 길."""	1
이씨는 오전 9시55분부터 오후 10시42분까지 심문을 받았다. 출입국관리법 위반 혐의로 서울출입국관리사무소 출입국특별수사대에	1
"""이범수는 2018 러시아 월드컵에서 대표팀의 뛰어난 골키퍼로 활약했던 조현우(대구FC)를 연상시키는 블로킹을 선보이며, 이후 처음으로 전북을 꺾고 팀을 이끌었다. 6년 전인 2012년 11월."""	1
"시는 오늘부터 내년 2월 10일까지 서원구 사직동에 위치한 청주실내수영장 주차장 뒤편에 휴게실·식사실 등 편의시설을 마련한 뒤 스케이트장과 눈썰매장을 운영한다. 자치구."""	1
"""충남 천안시 동남시 신부동 천안IC 앞에서 15톤 화물트럭에 실려 있던 소주병이 3일 낮 12시41분쯤 도로에 떨어졌다."""	1
"""최여진이 소개하는 5가지 톤업크림은 드라마 '같이 살자'에 출연 중인 배우 박선영이 피곤할 때 촬영할 때 사용하는 윤기 크림으로 알려져 있다."	1
“김 지사가 포토라인에 서서 기자들의 질문에 답하는 동안 지사 주변에는 약 12송이의 분홍 장미꽃이 만발했습니다.”	1
"""스티어벡틴의 독자적인 특허기술 NIA-114™는 탄력강화의 강력한 성분인 펩타이드의 유효성분을 마늘산과 함께 피부 깊숙이 전달하여 강력하게 개선된 리프팅과 반짝이는 유연성을 경험할 수 있습니다."""	1
"""14일 오후 코스피는 전 거래일보다 32.02포인트(1.40%) 상승한 2318.25, 코스닥지수는 전 거래일보다 3.96포인트(48%) 오른 834.91에 마감했다. 서울 중구 KEB하나은행 딜링룸에 전시되어 있습니다."""	1
"""9명의 자녀를 둔 어머니 라코프스키는 10월 7일 영국 에식스주 바실던의 한 슈퍼마켓 앞에서 칼을 든 남자가 딸을 향해 달려오는 것을 보았습니다."""	1
이어 “한-영 FTA의 조속한 타결은 한국 기업의 수출에 도움이 되고 영국산 제품의 한국 시장 수입에도 긍정적이기 때문에 양국 간 가장 시급한 과제로 꼽히고 있다”고 말했다.	1
조폭 논란은 과거 사생활인 시누이 성추행 문제와 여배우 스캔들보다 더 큰 이슈라는 점에서 큰 관심을 모았다.	1
"""Essex 경찰 대변인에 따르면 이 남성은 Basildon 출신의 22세 남성으로 사건 다음날 오전 4시 10분경 Larkowski의 시신에 중상을 입힌 혐의로 체포되었습니다."""	1
"""몇몇 출처를 인용하지 않은 한 논문의 경우 2004년 당시 관련 규정이 없었던 점을 감안할 때 부적절한 연구의 정도가 경미하다고 판단했습니다."""	1
"""신세계인터내셔날의 여성복 '보브'는 여행과 일상생활에서 편안하면서도 개성을 표현할 수 있는 리조트 컬렉션이다. 린넨 소재의 원피스(루즈한 가운), 와이드 팬츠 등을 출시했다."""	1
"이정은은 ""LPGA 정식 데뷔를 앞두고 상위권(20위)에 오른다는 것이 조금 부담스럽다""고 말했다. 첫 토너먼트이기 때문에 점수를 매겨주세요."""""""	1
"""두 번째 영역인 ""안전경영 고도화"" 조치는 위험한 작업을 긴밀하게 관리하고 협력업체와 함께 작동하는 안전 관리 시스템을 구축하는 것입니다."""	1
"승점, 득점차, 원정득점 등이 같으면 카드수로 랭킹을 결정하는 규정 때문에 베트남이 16강 진출권을 따냈다""고 말했다."	1
"김경욱 국토교통부 교통물류실장은 6일 오후 정부 세종청사에서 BMW 배기가스재순환장치(EGR)를 설명하고 화재 원인을 설명하고 있다. 전라남도 목포시에서 일어난 일""이라고 말했다."	1
"이 과정에서 A씨는 ""남성 간호조무사에게 알 수 없는 약물을 대량 주사해 강제로 옷을 벗고 기절했다""고 말했다."	1
"""사우디아라비아와의 경기에서 그를 레프트 윙백으로 만들려는 전술은 토트넘과의 합의로 1,2차전을 치르지 못하는 손흥민의 대안으로 그를 활용한 것으로 해석된다."""	1
"이항구 산업연구원 박사는 ""광주 소재 공장에서 생산되는 SUV 시장은 이미 포화 상태""라며 ""수출이 안 될 가능성이 있다""고 지적했다. 제대로 했어."""""""	1
"조이롱자동차는 ""2년 넘게 실투자에 몰두하다 올해 대구에 있는 회사와 전기모터를 위탁판매하는 계약을 하는 것처럼 이분법적 입장으로 바꿨다""고 말했다."	1
“종교단체가 6세 미만 자녀를 어린이집에 보내는 종교인에게 월 20만원을 지급하면 월 10만원만 면세된다.	1
“충남이 25일 도청에서 열린 충남 여자태권도단 발족식에는 양승조 충남도지사, 충남도지사 등 100여명이 참석했다. 문화체육 나소열 도의원 김연, 대한태권도협회 최창신 회장.	1
"또한 국가인권위원회는 ""현재 개인영상정보를 이용하거나 범죄수사를 위해 제3자에게 제공하는 절차와 절차에 관한 법적 근거가 없다""며 법적 근거 마련을 명령했다. 목적."""""""	1
이 회장은 “화합을 위한 노력의 결과, 퇴직 당일 공기업 사장으로는 처음으로 주민대표와 노동조합으로부터 감사패를 받았다”고 말했다.	1
“엔화가 대량으로 시장에 출시되면서 엔-달러 환율이 하락했고, 일본 투자펀드는 높은 수익성을 추구하기 위해 글로벌 자산시장으로 이동했다.	1
"""하지만 지금은 그런 고민을 하는 것보다 우리 공중보건정책의 근간을 지키려는 노력이 더 중요한 것 같습니다."""	1
"""정운찬 KBO 사장은 오지환과 박해민의 병역특례 논란을 비롯한 최근 야구계의 일들에 대해 12일 입장을 밝히기로 했다."""	1
"1·2대주주로서 임금은 낮추고 일자리는 늘리는 '광주식 일자리'를 전제로 자동차 10만대를 생산할 수 있는 공장 건설을 위한 투자계약을 잠정 합의했다. ."""	1
"""사실 승점 차등제에서는 경기가 끝날 때까지 포기하지 않고 치열하게 플레이하는 팀이 유리할 것""이라고 말했다."	1
제일메디컬재단이 병원을 청구할 대리인 부족으로 여러 투자자들과 컨소시엄을 구성하고 병원경영서비스조직(MSO) 구축을 추진하고 있는 것으로 알려졌다.	1
"""세 선수가 한 경기에서 함께 뛰는 것만으로도 화제가 되었고, OKC가 서부 최강 골든스테이트를 상대로 센세이셔널한 승리를 거둘 수 있다는 성급한 평가가 많았다."""	1
교육과정은 지방자치단체에서 인도 중앙정부로 진급한 공무원을 대상으로 하는 교육과정으로 한국개발연구원 국제정책대학원과 인도 Lal Bahadur Shastri National Academy of Administration(LBSNAA)이 공동으로 진행한다.	1
"“부산경제진흥원은 지난해부터 시간제 근로자의 처우 개선과 부당한 대우를 방지하기 위해 시간제 근로자 개선 프로그램인 '굿 알바 프로젝트'를 운영하고 있습니다."""	1
"""현재 소규모 커뮤니티의 오랜 숙원 프로젝트는 현장 조사, 측정 및 도면을 통해 공동 설계 팀(시설 관계자 3등급 중 12명)이 수행하고 있습니다."""	1
"""국내 산지에서 관리되지 않은 목재로 만든 우드팔레트를 사용하는 비율이 크게 높아짐에 따라 국내산 목재를 활용해 전기를 생산할 수 있게 될 것""이라고 말했다."	1
시는 올해 11월 입구에 천사기념관을 건립했으며, 2015년에는 주민센터 옆길을 '천사의 길'로, 주변을 '천사타운'으로 명명했다.	1
고 장관은 2016년 현기환 전 대통령 정무비서관이 연루된 부산의 비리 사건을 정부가 은폐하려 할 때도 행정장관이었다”고 말했다.	1
"그들은 ""1980년 5월 광주는 만인이 평등한 세상을 꿈꿨다""며 ""민주화의 도시 광주의 차별과 배제의 고통을 덜어주는 행사가 반드시 이뤄져야 한다""고 주장했다. 유지된."""""""	1
"또 “이번 선정으로 시는 팔복예술공장, 철도유치사업, 관광호텔, 해피하우스 건설사업 등 건축물 개선을 위한 도시재생사업과의 강력한 시너지 효과를 기대하고 있다”고 말했다. 그리고 팔과정거리 조성/조성사업."""	1
"이날 충청북도는 ""오늘까지 돼지 25마리, 닭 1만6344마리가 무더위를 이기지 못하고 숨졌다""고 덧붙이며 ""닭발이 곤두박질친 음성에서 1만명 이상이 사망했다. 농가가 집중돼 피해도 진천·괴산·충주에서 발생했다”고 말했다."	1
“5일 오후 이용섭 광주시장(오른쪽)과 윤종해 전노총 광주지부위원장이 제4차 노사협의회에 들어가 '광주' 논의를 하고 있다. 광주시청 3층 중앙회의실에서 열린 '스타일 잡스' 프로그램.	1
강원남도·경북 내륙·경남서내·충북 울릉도·독도 등 예상 적설량은 2∼7㎝, 충남 내륙 강원도는 2∼7㎝로 예상된다. 전라도·경남 내륙·경북서부·산중턱 제주는 1~3㎝, 경기도 동부는 최대 1㎝”라고 말했다.	1
스포츠계에서 성추행 논란에 휩싸였던 심석희가 과거의 아픔을 이겨내고 올해 설 연휴를 맞아 다시 스케이트를 타는 모습을 볼 수 있다”고 말했다.	1
김경수 경남지사는 지난 6일 허익범 특검 소환에서 '드루킹' 발언 조작 의혹을 전면 부인한 것으로 전해졌다.	1
"이어 ""미국, 미주와 호주의 캐나다, 오세아니아의 뉴질랜드 등 12개국과 아시아와 독일어권 국가인 필리핀, 베트남, 대만, 홍콩, 마카오, 싱가포르, 말레이시아, 브루나이 등 8개국""이라고 말했다."	1
"이어 ""오하이오주립대를 졸업하고 2011년 프로리그에 진출한 루신스키는 2014년 7월 LA 에인절스에서 빅리그 데뷔전을 치렀다""고 덧붙였다."	1
"이어 ""관광특구로 지정되면 포스코 야경과 나란히 영일대 해수욕장에 '빛의 거리' 조성, 송도해수욕장 개발, 환호공원 활성화 방안 등을 마련할 것""이라고 말했다."	1
“4일 오후, 충북 영동군 심천면의 한 시설하우스에서 딸기를 키우고 있는 박관하 부부가 수확하는 동안 빨갛게 익은 딸기를 들고 있다.”	1
"""일각에서는 잉글랜드 프리미어리그 같은 이른바 빅리그가 있는 유럽으로 가야 한다고 하는데 현실이 따라붙고 있다."""	1
"""분만 과정에서 산모와 태아를 태만하게 한 혐의로 실형을 선고받은 산부인과 의사가 원심을 파기하고 무죄를 선고받았다"""	1
앞서 EU는 마두로 대통령이 다시 대선을 치르지 않는 한 후안 귀도 국회의장을 '임시 대통령'으로 인정하겠다고 밝힌 바 있다.	1
